年,区名,当落,得票数,氏名,よみ,年齢,性別,党派,新旧,主な肩書き,得票率%,略称党名,党順序,自治体コード
2015,江戸川,当,4804.0,早川 和江,,65.0,女,自民,現,区議会議員,2.13,自民,1.0,131237
2015,江戸川,当,4796.0,瀬端 勇,,65.0,男,共産,現,区議会議員,2.12,共産,5.0,131237
2015,江戸川,当,4768.0,中津川 将照,,29.0,男,無所属,現,区議会議員,2.11,無所属,11.0,131237
2015,江戸川,当,4693.0,中里 省三,,66.0,男,民主,現,区議会議員,2.08,民主,80.0,131237
2015,江戸川,当,4551.854,田島 進,,68.0,男,自民,現,区議会議員,2.02,自民,1.0,131237
2015,江戸川,当,4381.0,牧野 研二,,38.0,男,共産,新,党職員,1.94,共産,5.0,131237
2015,江戸川,当,4374.0,藤沢 進一,,53.0,男,自民,現,自営業,1.94,自民,1.0,131237
2015,江戸川,当,4264.0,須田 哲二,,58.0,男,共産,元,党職員,1.89,共産,5.0,131237
2015,江戸川,当,4230.0,小野塚 礼佳,,27.0,女,維新,新,カウンセラー,1.87,維新,3.0,131237
2015,江戸川,当,4229.8,田中 淳子,,58.0,女,公明,現,区議会議員,1.87,公明,4.0,131237
2015,江戸川,当,4228.0,中山 隆仁,,62.0,男,自民,元,労働保険組合組合長,1.87,自民,1.0,131237
2015,江戸川,当,4224.67,中道 貴,,58.0,男,公明,現,区議会議員,1.87,公明,4.0,131237
2015,江戸川,当,4148.0,笹本 尚,,53.0,男,無所属,元,児童発達支援施設非常勤職員,1.84,無所属,11.0,131237
2015,江戸川,当,4034.0,高木 秀隆,,48.0,男,自民,現,会社役員,1.79,自民,1.0,131237
2015,江戸川,当,4026.0,金井 茂,,46.0,男,民主,現,区議会議員,1.78,民主,80.0,131237
2015,江戸川,当,4014.0,岩田 将和,,41.0,男,区民の声を届ける会,新,不動産賃貸業,1.78,,,131237
2015,江戸川,当,3995.0,竹平 智春,,49.0,女,公明,現,区議会議員,1.77,公明,4.0,131237
2015,江戸川,当,3986.542,伊藤 ひとみ,,53.0,女,江戸川・生活者ネットワーク,新,団体役員,1.77,,,131237
2015,江戸川,当,3925.182,須賀 清次,,66.0,男,無所属,現,区議会議員,1.74,無所属,11.0,131237
2015,江戸川,当,3914.0,川瀬 泰徳,,60.0,男,公明,現,区議会議員,1.73,公明,4.0,131237
2015,江戸川,当,3853.457,伊藤 照子,,57.0,女,公明,現,区議会議員,1.71,公明,4.0,131237
2015,江戸川,当,3811.0,関根 麻美子,,56.0,女,公明,現,区議会議員,1.69,公明,4.0,131237
2015,江戸川,当,3799.0,野崎 信,,54.0,男,自民,新,会社役員,1.68,自民,1.0,131237
2015,江戸川,当,3756.0,渡部 正明,,71.0,男,自民,現,区議会議員,1.66,自民,1.0,131237
2015,江戸川,当,3707.0,窪田 龍一,,51.0,男,公明,現,区議会議員,1.64,公明,4.0,131237
2015,江戸川,当,3680.895,竹内 進,,57.0,男,公明,現,区議会議員,1.63,公明,4.0,131237
2015,江戸川,当,3666.0,所 隆宏,,51.0,男,公明,現,区議会議員,1.62,公明,4.0,131237
2015,江戸川,当,3659.0,斉藤 正隆,,64.0,男,自民,現,区議会議員,1.62,自民,1.0,131237
2015,江戸川,当,3625.0,太田 公弘,,55.0,男,公明,現,区議会議員,1.61,公明,4.0,131237
2015,江戸川,当,3586.0,佐々木 勇一,,46.0,男,公明,現,区議会議員,1.59,公明,4.0,131237
2015,江戸川,当,3577.0,桝 秀行,,39.0,男,無所属,現,会社経営,1.58,無所属,11.0,131237
2015,江戸川,当,3569.0,鵜沢 悦子,,65.0,女,公明,現,区議会議員,1.58,公明,4.0,131237
2015,江戸川,当,3507.0,堀江 創一,,56.0,男,公明,現,区議会議員,1.55,公明,4.0,131237
2015,江戸川,当,3491.0,神尾 昭央,,32.0,男,無所属,新,介護ヘルパー,1.55,無所属,11.0,131237
2015,江戸川,当,3440.0,栗原 佑卓,,28.0,男,維新,新,政党支部役員,1.52,維新,3.0,131237
2015,江戸川,当,3313.816,須賀 精二,,68.0,男,自民,現,区議会議員,1.47,自民,1.0,131237
2015,江戸川,当,3261.0,江副 亮一,,41.0,男,民主,現,区議会議員,1.44,民主,80.0,131237
2015,江戸川,落,3091.0,鹿倉 勇,,50.0,男,自民,新,弁当製造会社取締役,1.37,自民,1.0,131237
2015,江戸川,落,3080.0,山辺 登,,55.0,男,自民,新,会社経営,1.36,自民,1.0,131237
2015,江戸川,落,3032.0,滝沢 泰子,,45.0,女,無所属,現,区議会議員,1.34,無所属,11.0,131237
2015,江戸川,落,3015.0,八武崎 一郎,,74.0,男,自民,現,区議会議員,1.34,自民,1.0,131237
2015,江戸川,落,3008.0,川口 俊夫,,62.0,男,自民,現,区議会議員,1.33,自民,1.0,131237
2015,江戸川,落,2991.223,田中 健,,49.0,男,無所属,現,区議会議員,1.33,無所属,11.0,131237
2015,江戸川,落,2916.0,間宮 由美,,52.0,女,無所属,現,区議会議員,1.29,無所属,11.0,131237
2015,江戸川,落,2730.249,田島 鉄太郎,,67.0,男,自民,現,区議会議員,1.21,自民,1.0,131237
2015,江戸川,落,2324.0,深江 一之,,63.0,男,無所属,現,福祉施設顧問,1.03,無所属,11.0,131237
2015,江戸川,落,2080.329,岡本 貴士,,34.0,男,無所属,新,学習塾経営,0.92,無所属,11.0,131237
2015,江戸川,落,726.0,細井 信之,,42.0,男,幸福実現党,新,政治団体役員,0.32,諸派,99.0,131237
2015,江戸川,落,575.0,山内 和彦,,50.0,男,無所属,新,政治ジャーナリスト,0.25,無所属,11.0,131237
2015,江戸川,落,368.0,針谷 実,,76.0,男,無所属,新,行政書士,0.16,無所属,11.0,131237
2015,江戸川,落,270.0,五十嵐 博臣,,44.0,男,大日本神民塾,新,自営業,0.12,,,131237
2019,江戸川,当,8269.1,田中 寿一,,39.0,男,自民,現,,3.56,自民,1.0,131237
2019,江戸川,当,6977.0,斉藤 翼,,35.0,男,自民,新,,3.0,自民,1.0,131237
2019,江戸川,当,6650.0,中津川 将照,,33.0,男,維新,現,,2.86,維新,3.0,131237
2019,江戸川,当,6512.0,小俣 則子,,69.0,女,共産,現,,2.8,共産,5.0,131237
2019,江戸川,当,6477.0,よぎ,,41.0,男,立憲,新,,2.79,立憲,2.0,131237
2019,江戸川,当,6298.0,大西 洋平,,41.0,男,自民,現,,2.71,自民,1.0,131237
2019,江戸川,当,6111.0,福本 光浩,,47.0,男,自民,現,,2.63,自民,1.0,131237
2019,江戸川,当,5729.0,笹本 尚,,57.0,男,立憲,現,,2.47,立憲,2.0,131237
2019,江戸川,当,5653.0,大橋 美枝子,,70.0,女,共産,現,,2.43,共産,5.0,131237
2019,江戸川,当,5555.0,藤沢 進一,,57.0,男,自民,現,,2.39,自民,1.0,131237
2019,江戸川,当,4952.0,島村 和成,,66.0,男,自民,現,,2.13,自民,1.0,131237
2019,江戸川,当,4947.0,桝 秀行,,43.0,男,無所属,現,,2.13,無所属,11.0,131237
2019,江戸川,当,4789.0,栗原 佑卓,,32.0,男,自民,現,,2.06,自民,1.0,131237
2019,江戸川,当,4785.0,高木 秀隆,,52.0,男,自民,現,,2.06,自民,1.0,131237
2019,江戸川,当,4724.0,竹平 智春,,53.0,女,公明,現,,2.03,公明,4.0,131237
2019,江戸川,当,4701.448,田中 淳子,,62.0,女,公明,現,,2.02,公明,4.0,131237
2019,江戸川,当,4568.317,伊藤 照子,,61.0,女,公明,現,,1.97,公明,4.0,131237
2019,江戸川,当,4387.0,川瀬 泰徳,,64.0,男,公明,現,,1.89,公明,4.0,131237
2019,江戸川,当,4371.0,田島 寛之,,27.0,男,無所属,新,,1.88,無所属,11.0,131237
2019,江戸川,当,4359.0,間宮 由美,,56.0,女,無所属,元,,1.88,無所属,11.0,131237
2019,江戸川,当,4344.0,金井 茂,,50.0,男,国民,現,,1.87,国民,6.0,131237
2019,江戸川,当,4294.0,佐々木 勇一,,50.0,男,公明,現,,1.85,公明,4.0,131237
2019,江戸川,当,4290.0,関根 麻美子,,60.0,女,公明,現,,1.85,公明,4.0,131237
2019,江戸川,当,4173.0,所 隆宏,,55.0,男,公明,現,,1.8,公明,4.0,131237
2019,江戸川,当,4163.0,岩田 将和,,45.0,男,無所属,現,,1.79,無所属,11.0,131237
2019,江戸川,当,4151.0,本西 光枝,,53.0,女,江戸川・生活者ネットワーク,現,,1.79,,,131237
2019,江戸川,当,4144.0,窪田 龍一,,55.0,男,公明,現,,1.78,公明,4.0,131237
2019,江戸川,当,4144.0,滝沢 泰子,,49.0,女,立憲,元,,1.78,立憲,2.0,131237
2019,江戸川,当,4044.0,竹内 進,,61.0,男,公明,現,,1.74,公明,4.0,131237
2019,江戸川,当,4037.207,小林 あすか,,38.0,女,あたらしい党,新,,1.74,諸派,99.0,131237
2019,江戸川,当,3938.0,牧野 研二,,42.0,男,共産,現,,1.7,共産,5.0,131237
2019,江戸川,当,3850.0,太田 公弘,,59.0,男,公明,現,,1.66,公明,4.0,131237
2019,江戸川,当,3726.0,堀江 創一,,60.0,男,公明,現,,1.6,公明,4.0,131237
2019,江戸川,当,3699.0,須賀 精二,,72.0,男,自民,現,,1.59,自民,1.0,131237
2019,江戸川,当,3692.682,伊藤 ひとみ,,57.0,女,江戸川・生活者ネットワーク,現,,1.59,,,131237
2019,江戸川,当,3609.0,瀬端 勇,,69.0,男,共産,現,,1.55,共産,5.0,131237
2019,江戸川,当,3533.0,神尾 昭央,,36.0,男,無所属,現,,1.52,無所属,11.0,131237
2019,江戸川,当,3490.0,鹿倉 勇,,54.0,男,自民,新,,1.5,自民,1.0,131237
2019,江戸川,当,3478.0,早川 和江,,69.0,女,自民,現,,1.5,自民,1.0,131237
2019,江戸川,当,3472.0,中山 隆仁,,66.0,男,自民,現,,1.5,自民,1.0,131237
2019,江戸川,当,3442.932,川口 俊夫,,66.0,男,自民,元,,1.48,自民,1.0,131237
2019,江戸川,当,3421.0,白井 正三郎,,63.0,男,自民,新,,1.47,自民,1.0,131237
2019,江戸川,当,3412.0,中道 貴,,62.0,男,公明,現,,1.47,公明,4.0,131237
2019,江戸川,当,3400.0,野崎 信,,58.0,男,自民,現,,1.46,自民,1.0,131237
2019,江戸川,落,3320.0,須田 哲二,,62.0,男,共産,現,,1.43,共産,5.0,131237
2019,江戸川,落,3316.0,山口 正樹,,44.0,男,NHKから国民を守る党,新,,1.43,NHK,9.0,131237
2019,江戸川,落,3226.0,中里 省三,,70.0,男,立憲,現,,1.39,立憲,2.0,131237
2019,江戸川,落,2288.449,田中 健,,53.0,男,無所属,元,,0.99,無所属,11.0,131237
2019,江戸川,落,2255.792,小林 智夫,,54.0,男,自民,新,,0.97,自民,1.0,131237
2019,江戸川,落,1979.0,江副 亮一,,45.0,男,国民,現,,0.85,国民,6.0,131237
2019,江戸川,落,1779.0,秦 智紀,,31.0,男,自由を守る会,新,,0.77,諸派,99.0,131237
2019,江戸川,落,1759.0,池田 幸生,,57.0,男,自民,新,,0.76,自民,1.0,131237
2019,江戸川,落,1225.0,新界 明一,,43.0,男,無所属,新,,0.53,無所属,11.0,131237
2019,江戸川,落,1090.0,安原 和美,,48.0,女,幸福実現党,新,,0.47,諸派,99.0,131237
2019,江戸川,落,839.0,木島 康雄,,54.0,男,無所属,新,,0.36,無所属,11.0,131237
2019,江戸川,落,262.0,大宮 信一郎,,74.0,男,無所属,新,,0.11,無所属,11.0,131237
2019,江戸川,落,249.067,成川 敏夫,,52.0,男,無所属,新,,0.11,無所属,11.0,131237
2019,江戸川,落,210.0,岸本 和博,,67.0,男,無所属,新,,0.09,無所属,11.0,131237
2011,千代田,当,804.415,小林 孝也,,56.0,男,無所属,現,無職,4.13,無所属,11.0,131016
2011,千代田,当,800.0,林 則行,,37.0,男,無所属,現,区議会議員,4.11,無所属,11.0,131016
2011,千代田,当,794.0,桜井 正,,57.0,男,自民,現,会社役員,4.08,自民,1.0,131016
2011,千代田,当,736.0,永田 壮一,,40.0,男,自民,新,大学院生,3.78,自民,1.0,131016
2011,千代田,当,720.0,内田 直之,,47.0,男,自民,新,一級建築士事務所代表,3.7,自民,1.0,131016
2011,千代田,当,651.0,高山 肇,,63.0,男,自民,現,古書店経営,3.34,自民,1.0,131016
2011,千代田,当,650.0,嶋崎 秀彦,,51.0,男,自民,現,区議会議員,3.34,自民,1.0,131016
2011,千代田,当,628.0,大串 博康,,56.0,男,公明,現,区議会議員,3.23,公明,4.0,131016
2011,千代田,当,609.0,安岡 賢二,,65.0,男,無所属,新,寝具卸経営,3.13,無所属,11.0,131016
2011,千代田,当,596.0,早尾 恭一,,50.0,男,無所属,現,会社役員,3.06,無所属,11.0,131016
2011,千代田,当,586.0,河合 良郎,,59.0,男,無所属,現,会社役員,3.01,無所属,11.0,131016
2011,千代田,当,576.0,高沢 秀行,,56.0,男,無所属,現,塗装所経営,2.96,無所属,11.0,131016
2011,千代田,当,565.0,松本 佳子,,68.0,女,自民,現,無職,2.9,自民,1.0,131016
2011,千代田,当,561.0,戸張 孝次郎,,63.0,男,自民,現,写真店経営,2.88,自民,1.0,131016
2011,千代田,当,545.0,山田 永秀,,61.0,男,公明,現,区議会議員,2.8,公明,4.0,131016
2011,千代田,当,539.0,岩佐 綾子,,40.0,女,民主,新,都議会議員秘書,2.77,民主,80.0,131016
2011,千代田,当,527.584,小林 泰夫,,58.0,男,自民,現,区議会議員,2.71,自民,1.0,131016
2011,千代田,当,525.622,宇佐美 正記,,53.0,男,みんな,新,会社員,2.7,諸派,99.0,131016
2011,千代田,当,523.0,飯島 和子,,64.0,女,共産,現,区議会議員,2.69,共産,5.0,131016
2011,千代田,当,517.0,石渡 伸幸,,68.0,男,自民,現,会社社長,2.66,自民,1.0,131016
2011,千代田,当,515.0,木村 正明,,56.0,男,共産,現,区議会議員,2.65,共産,5.0,131016
2011,千代田,当,514.0,鳥海 隆弘,,67.0,男,自民,現,区議会議員,2.64,自民,1.0,131016
2011,千代田,当,475.0,寺沢 文子,,67.0,女,無所属,現,区議会議員,2.44,無所属,11.0,131016
2011,千代田,当,444.0,小枝 寿美子,,47.0,女,民主,現,区議会議員,2.28,民主,80.0,131016
2011,千代田,当,444.0,中村 恒雄,,63.0,男,無所属,現,区議会議員,2.28,無所属,11.0,131016
2011,千代田,落,442.0,武 ちひろ,,35.0,女,自民,新,会社役員,2.27,自民,1.0,131016
2011,千代田,落,401.0,久門 治人,,67.0,男,無所属,元,会社役員,2.06,無所属,11.0,131016
2011,千代田,落,400.0,牛尾 耕二郎,,39.0,男,共産,新,団体職員,2.06,共産,5.0,131016
2011,千代田,落,386.0,荻原 秀夫,,62.0,男,無所属,現,区議会議員,1.98,無所属,11.0,131016
2011,千代田,落,372.0,市川 宗隆,,79.0,男,無所属,現,区議会議員,1.91,無所属,11.0,131016
2011,千代田,落,338.0,豊島 快兒,,56.0,男,無所属,新,会社員,1.74,無所属,11.0,131016
2011,千代田,落,329.0,鏑木 美知子,,59.0,女,無所属,新,会社員,1.69,無所属,11.0,131016
2011,千代田,落,325.0,吉川 秀隆,,49.0,男,民主,新,自営業,1.67,民主,80.0,131016
2011,千代田,落,319.377,高井 正樹,,31.0,男,みんな,新,会社社長,1.64,諸派,99.0,131016
2011,千代田,落,232.0,江畑 紀之,,45.0,男,自民,新,会社役員,1.19,自民,1.0,131016
2011,千代田,落,199.0,岩城 悦子,,62.0,女,無所属,新,会社役員,1.02,無所属,11.0,131016
2011,千代田,落,173.0,野沢 啓介,,35.0,男,無所属,現,区議会議員,0.89,無所属,11.0,131016
2011,千代田,落,170.0,坂本 英知,,42.0,男,自民,新,会社社長,0.87,自民,1.0,131016
2011,千代田,落,131.0,寺島 弘祥,,33.0,男,無所属,新,会社役員,0.67,無所属,11.0,131016
2011,千代田,落,105.0,中沢 進之右,,53.0,男,無所属,新,大学講師,0.54,無所属,11.0,131016
2011,千代田,落,7.0,梅北 一成,,54.0,男,無所属,新,無職,0.04,無所属,11.0,131016
2015,千代田,当,1145.0,林 則行,,41.0,男,無所属,現,区議会議員,5.4,無所属,11.0,131016
2015,千代田,当,953.0,内田 直之,,51.0,男,自民,現,一級建築士,4.49,自民,1.0,131016
2015,千代田,当,898.0,桜井 正,,61.0,男,自民,現,会社役員,4.24,自民,1.0,131016
2015,千代田,当,840.657,小林 孝也,,60.0,男,無所属,現,区議会議員,3.96,無所属,11.0,131016
2015,千代田,当,838.0,飯島 和子,,68.0,女,共産,現,区議会議員,3.95,共産,5.0,131016
2015,千代田,当,787.0,小枝 寿美子,,51.0,女,無所属,元,法律事務所職員,3.71,無所属,11.0,131016
2015,千代田,当,767.0,山田 丈夫,,61.0,男,自民,新,会社役員,3.62,自民,1.0,131016
2015,千代田,当,760.0,岩佐 綾子,,44.0,女,民主,現,区議会議員,3.58,民主,80.0,131016
2015,千代田,当,747.0,池田 友規,,45.0,男,自民,新,会社役員,3.52,自民,1.0,131016
2015,千代田,当,733.0,永田 壮一,,44.0,男,自民,現,区議会議員,3.46,自民,1.0,131016
2015,千代田,当,723.0,松本 佳子,,72.0,女,自民,現,区議会議員,3.41,自民,1.0,131016
2015,千代田,当,704.0,嶋崎 秀彦,,55.0,男,自民,現,区議会議員,3.32,自民,1.0,131016
2015,千代田,当,696.0,河合 良郎,,63.0,男,無所属,現,区議会議員,3.28,無所属,11.0,131016
2015,千代田,当,690.0,牛尾 耕二郎,,43.0,男,共産,新,政党役員,3.25,共産,5.0,131016
2015,千代田,当,661.0,早尾 恭一,,54.0,男,無所属,現,会社役員,3.12,無所属,11.0,131016
2015,千代田,当,638.0,大串 博康,,60.0,男,公明,現,区議会議員,3.01,公明,4.0,131016
2015,千代田,当,607.0,寺沢 文子,,71.0,女,無所属,現,区議会議員,2.86,無所属,11.0,131016
2015,千代田,当,606.0,岩田 一仁,,48.0,男,維新,新,会社役員,2.86,維新,3.0,131016
2015,千代田,当,590.0,木村 正明,,60.0,男,共産,現,区議会議員,2.78,共産,5.0,131016
2015,千代田,当,575.0,米田 和也,,44.0,男,公明,新,無職,2.71,公明,4.0,131016
2015,千代田,当,552.0,戸張 孝次郎,,67.0,男,自民,現,区議会議員,2.6,自民,1.0,131016
2015,千代田,当,538.342,小林 泰夫,,62.0,男,自民,現,区議会議員,2.54,自民,1.0,131016
2015,千代田,当,506.0,高沢 秀行,,60.0,男,無所属,現,区議会議員,2.39,無所属,11.0,131016
2015,千代田,当,486.0,秋谷 好基,,35.0,男,無所属,新,行政書士,2.29,無所属,11.0,131016
2015,千代田,当,477.0,大坂 隆洋,,39.0,男,自民,新,会社役員,2.25,自民,1.0,131016
2015,千代田,落,472.0,角谷 幹夫,,56.0,男,自民,新,スポーツ店経営,2.23,自民,1.0,131016
2015,千代田,落,450.0,安岡 賢二,,69.0,男,無所属,現,寝具卸業,2.12,無所属,11.0,131016
2015,千代田,落,441.0,岩崎 孝太郎,,33.0,男,諸派,新,弁護士,2.08,,,131016
2015,千代田,落,348.0,北城 照二郎,,65.0,男,無所属,新,会社社長,1.64,無所属,11.0,131016
2015,千代田,落,320.0,橋本 久美,,45.0,女,無所属,新,専門学校スクールカウンセラー,1.51,無所属,11.0,131016
2015,千代田,落,284.0,深水 英一郎,,45.0,男,諸派,新,会社役員,1.34,,,131016
2015,千代田,落,247.0,宇佐美 正記,,57.0,男,生活,現,区議会議員,1.16,,,131016
2015,千代田,落,210.0,北島 敦子,,53.0,女,諸派,新,会社役員,0.99,,,131016
2015,千代田,落,200.0,青木 龍馬,,45.0,男,次世代,新,会社役員,0.94,諸派,99.0,131016
2015,千代田,落,168.0,山下 竹織,,30.0,男,無所属,新,無職,0.79,無所属,11.0,131016
2015,千代田,落,130.0,後藤 輝樹,,32.0,男,無所属,新,自営業,0.61,無所属,11.0,131016
2015,千代田,落,51.0,,,43.0,男,無所属,新,無職,0.24,無所属,11.0,131016
2015,千代田,落,40.0,林 智興,,39.0,男,無所属,新,会社役員,0.19,無所属,11.0,131016
2019,千代田,当,1770.0,林 則行,,45.0,,自民,現,,7.45,自民,1.0,131016
2019,千代田,当,986.0,岩佐 綾子,,48.0,,立憲,現,,4.15,立憲,2.0,131016
2019,千代田,当,906.0,西岡 めぐみ,,40.0,,自民,新,,3.81,自民,1.0,131016
2019,千代田,当,841.0,秋谷 好基,,39.0,,無所属,現,,3.54,無所属,11.0,131016
2019,千代田,当,836.284,小林 孝也,,64.0,,自民,現,,3.52,自民,1.0,131016
2019,千代田,当,830.0,内田 直之,,55.0,,自民,現,,3.49,自民,1.0,131016
2019,千代田,当,828.0,早尾 恭一,,58.0,,自民,現,,3.48,自民,1.0,131016
2019,千代田,当,776.0,米田 和也,,48.0,,公明,現,,3.27,公明,4.0,131016
2019,千代田,当,770.0,小野 名利子,,46.0,,都民ファーストの会,新,,3.24,諸派,99.0,131016
2019,千代田,当,754.0,小枝 寿美子,,55.0,,無所属,現,,3.17,無所属,11.0,131016
2019,千代田,当,737.0,大串 博康,,64.0,,公明,現,,3.1,公明,4.0,131016
2019,千代田,当,732.0,桜井 正,,65.0,,自民,現,,3.08,自民,1.0,131016
2019,千代田,当,732.0,飯島 和子,,72.0,,共産,現,,3.08,共産,5.0,131016
2019,千代田,当,727.0,嶋崎 秀彦,,59.0,,自民,現,,3.06,自民,1.0,131016
2019,千代田,当,726.0,池田 友規,,49.0,,自民,現,,3.06,自民,1.0,131016
2019,千代田,当,690.0,河合 良郎,,67.0,,自民,現,,2.9,自民,1.0,131016
